01010	08	44
01010	09	73
01011	01	38
01011	02	95
01011	03	29
01011	04	75
01011	05	80
01011	06	42
01011	07	65
01011	08	73
01011	09	53
01012	01	84
01012	02	3
01012	03	66
01012	04	61
01012	05	0
01012	06	69
01012	07	64
01012	08	50
01012	09	74
01013	01	40
01013	02	38
01013	03	99
01013	04	32
01013	05	48
01013	06	75
01013	07	6
01013	08	9
01013	09	14
01014	01	89
01014	02	92
01014	03	3
01014	04	12
01014	05	36
01014	06	26
01014	07	71
01014	08	87
01014	09	49
01015	01	92
01015	02	5
01015	03	89
01015	04	48
01015	05	22
01015	06	44
01015	07	69
01015	08	22
01015	09	91
01016	01	92
01016	02	30
01016	03	28
01016	04	49
01016	05	67
01016	06	7
01016	07	9
01016	08	44
01016	09	83
01017	01	70
01017	02	70
01017	03	95
01017	04	91
01017	05	66
01017	06	92
01017	07	96
01017	08	80
01017	09	12
01018	01	54
01018	02	85
01018	03	3
01018	04	6
01018	05	26
01018	06	11
01018	07	93
01018	08	1
01018	09	7
01019	01	68
01019	02	52
01019	03	84
01019	04	86
01019	05	62
01019	06	72
01019	07	85
01019	08	13
01019	09	74
01020	01	29
01020	02	86
01020	03	72
01020	04	19
01020	05	36
01020	06	90
01020	07	55
01020	08	50
01020	09	17
01021	01	82
01021	02	65
01021	03	99
01021	04	89
01021	05	48
01021	06	84
01021	07	79
01021	08	22
01021	09	0
01022	01	45
01022	02	6
01022	03	73
01022	04	79
01022	05	67
01022	06	90
01022	07	49
01022	08	40
01022	09	64
01023	01	73
01023	02	30
01023	03	51
01023	04	48
01023	05	71
01023	06	97
01023	07	82
01023	08	27
01023	09	15
01024	01	92
01024	02	18
01024	03	46
01024	04	84
01024	05	68
01024	06	73
01024	07	90
01024	08	45
01024	09	49
01025	01	20
01025	02	5
01025	03	49
01025	04	42
01025	05	24
01025	06	93
01025	07	97
01025	08	5
01025	09	29
01026	01	95
01026	02	48
01026	03	74
01026	04	35
01026	05	21
01026	06	66
01026	07	21
01026	08	38
01026	09	45
01027	01	38
01027	02	34
01027	03	30
01027	04	90
01027	05	77
01027	06	13
01027	07	37
01027	08	12
01027	09	51
01028	01	31
01028	02	35
01028	03	28
01028	04	85
01028	05	24
01028	06	96
01028	07	26
01028	08	98
01028	09	67
01029	01	80
01029	02	16
01029	03	4
01029	04	53
01029	05	25
01029	06	92
01029	07	50
01029	08	53
01029	09	75
01030	01	1
01030	02	55
01030	03	25
01030	04	0
01030	05	55
01030	06	38
01030	07	14
01030	08	51
01030	09	17
01031	01	9
01031	02	69
01031	03	10
01031	04	73
01031	05	9
01031	06	47
01031	07	9
01031	08	83
01031	09	12
01032	01	79
01032	02	36
01032	03	22
01032	04	74
01032	05	3
01032	06	36
01032	07	92
01032	08	74
01032	09	93
01033	01	61
01033	02	37
01033	03	73
01033	04	23
01033	05	8
01033	06	12
01033	07	93
01033	08	75
01033	09	75
01034	01	22
01034	02	76
01034	03	33
01034	04	0
01034	05	88
01034	06	11
01034	07	47
01034	08	31
01034	09	67
01035	01	98
01035	02	8
01035	03	79
01035	04	3
01035	05	10
01035	06	12
01035	07	84
01035	08	17
01035	09	22
01036	01	0
01036	02	86
01036	03	71
01036	04	53
01036	05	53
01036	06	15
01036	07	2
01036	08	84
01036	09	96
01037	01	99
01037	02	78
01037	03	52
01037	04	97
01037	05	65
01037	06	91
01037	07	10
01037	08	21
01037	09	43
01038	01	83
01038	02	3
01038	03	35
01038	04	55
01038	05	76
01038	06	68
01038	07	77
01038	08	92
01038	09	44
01039	01	55
01039	02	21
01039	03	80
01039	04	12
01039	05	21
01039	06	54
01039	07	31
01039	08	99
01039	09	79
01040	01	90
01040	02	66
01040	03	64
01040	04	95
01040	05	19
01040	06	83
01040	07	51
01040	08	59
01040	09	9
01041	01	68
01041	02	5
01041	03	70
01041	04	4
01041	05	48
01041	06	49
01041	07	56
01041	08	89
01041	09	97
01042	01	0
01042	02	61
01042	03	19
01042	04	96
01042	05	77
01042	06	66
01042	07	93
01042	08	56
01042	09	46
01043	01	23
01043	02	35
01043	03	61
01043	04	25
01043	05	36
01043	06	38
01043	07	18
01043	08	54
01043	09	19
01044	01	89
01044	02	65
01044	03	26
01044	04	68
01044	05	50
01044	06	26
01044	07	36
01044	08	7
01044	09	34
01045	01	4
01045	02	68
01045	03	59
01045	04	45
01045	05	67
01045	06	70
01045	07	45
01045	08	38
01045	09	5
01046	01	52
01046	02	84
01046	03	68
01046	04	12
01046	05	52
01046	06	4
01046	07	13
01046	08	32
01046	09	97
01047	01	78
01047	02	67
01047	03	42
01047	04	5
01047	05	3
01047	06	17
01047	07	92
01047	08	5
01047	09	49
01048	01	52
01048	02	34
01048	03	97
01048	04	10
01048	05	65
01048	06	86
01048	07	14
01048	08	56
01048	09	83
01049	01	88
01049	02	26
01049	03	54
01049	04	25
01049	05	40
01049	06	52
01049	07	38
01049	08	90
01049	09	4
01050	01	13
01050	02	65
01050	03	88
01050	04	7
01050	05	71
01050	06	3
01050	07	88
01050	08	12
01050	09	68
01051	01	7
01051	02	37
01051	03	73
01051	04	67
01051	05	23
01051	06	11
01051	07	27
01051	08	11
01051	09	58
01052	01	31
01052	02	7
01052	03	53
01052	04	19
01052	05	28
01052	06	88
01052	07	61
01052	08	26
01052	09	89
01053	01	92
01053	02	64
01053	03	17
01053	04	31
01053	05	80
01053	06	90
01053	07	65
01053	08	58
01053	09	3
01054	01	31
01054	02	0
01054	03	21
01054	04	11
01054	05	91
01054	06	83
01054	07	62
01054	08	80
01054	09	15
01055	01	58
01055	02	75
01055	03	59
01055	04	39
01055	05	63
01055	06	92
01055	07	23
01055	08	99
01055	09	76
01056	01	15
01056	02	54
01056	03	22
01056	04	4
01056	05	62
01056	06	98
01056	07	38
01056	08	64
01056	09	35
01057	01	24
01057	02	66
01057	03	80
01057	04	57
01057	05	35
01057	06	64
01057	07	1
01057	08	43
01057	09	31
01058	01	35
01058	02	32
01058	03	55
01058	04	92
01058	05	82
01058	06	37
01058	07	45
01058	08	17
01058	09	20
01059	01	33
01059	02	81
01059	03	73
01059	04	49
01059	05	38
01059	06	28
01059	07	8
01059	08	66
01059	09	72
01060	01	51
01060	02	65
01060	03	4
01060	04	9
01060	05	99
01060	06	89
01060	07	13
01060	08	7
01060	09	81
01061	01	76
01061	02	84
01061	03	98
01061	04	52
01061	05	60
01061	06	96
01061	07	5
01061	08	82
01061	09	57
01062	01	45
01062	02	37
01062	03	12
01062	04	37
01062	05	86
01062	06	5
01062	07	50
01062	08	13
01062	09	31
01063	01	74
01063	02	7
01063	03	17
01063	04	84
01063	05	31
01063	06	37
01063	07	90
01063	08	35
01063	09	74
01064	01	86
01064	02	93
01064	03	12
01064	04	96
01064	05	15
01064	06	9
01064	07	81
01064	08	83
01064	09	42
01065	01	74
01065	02	20
01065	03	54
01065	04	20
01065	05	68
01065	06	58
01065	07	94
01065	08	15
01065	09	38
01066	01	78
01066	02	38
01066	03	75
01066	04	44
01066	05	73
01066	06	52
01066	07	32
01066	08	97
01066	09	80
01067	01	68
01067	02	32
01067	03	80
01067	04	63
01067	05	72
01067	06	91
01067	07	13
01067	08	98
01067	09	74
01068	01	31
01068	02	95
01068	03	57
01068	04	31
01068	05	32
01068	06	9
01068	07	21
01068	08	8
01068	09	72
01069	01	93
01069	02	46
01069	03	60
01069	04	20
01069	05	70
01069	06	12
01069	07	12
01069	08	79
01069	09	78
01070	01	47
01070	02	48
01070	03	15
01070	04	68
01070	05	71
01070	06	99
01070	07	51
01070	08	17
01070	09	52
01071	01	14
01071	02	24
01071	03	82
01071	04	75
01071	05	90
01071	06	65
01071	07	86
01071	08	82
01071	09	67
01072	01	2
01072	02	64
01072	03	39
01072	04	57
01072	05	15
01072	06	71
01072	07	69
01072	08	11
01072	09	66
01073	01	84
01073	02	46
01073	03	4
01073	04	35
01073	05	50
01073	06	77
01073	07	89
01073	08	89
01073	09	50
01074	01	24
01074	02	8
01074	03	63
01074	04	73
01074	05	10
01074	06	39
01074	07	29
01074	08	86
01074	09	44
01075	01	10
01075	02	84
01075	03	52
01075	04	9
01075	05	75
01075	06	8
01075	07	86
01075	08	57
01075	09	12
01076	01	73
01076	02	27
01076	03	34
01076	04	90
01076	05	50
01076	06	92
01076	07	19
01076	08	72
01076	09	3
01077	01	77
01077	02	58
01077	03	24
01077	04	32
01077	05	63
01077	06	36
01077	07	24
01077	08	16
01077	09	85
01078	01	61
01078	02	18
01078	03	60
01078	04	62
01078	05	36
01078	06	40
01078	07	17
01078	08	64
01078	09	87
01079	01	82
01079	02	66
01079	03	92
01079	04	47
01079	05	14
01079	06	2
01079	07	72
01079	08	47
01079	09	62
01080	01	22
01080	02	74
01080	03	64
01080	04	98
01080	05	2
01080	06	94
01080	07	80
01080	08	9
01080	09	50
01081	01	3
01081	02	94
01081	03	78
01081	04	65
01081	05	4
01081	06	64
01081	07	52
01081	08	70
01081	09	3
01082	01	88
01082	02	31
01082	03	8
01082	04	12
01082	05	26
01082	06	66
01082	07	48
01082	08	15
01082	09	46
01083	01	81
01083	02	21
01083	03	51
01083	04	87
01083	05	79
01083	06	0
01083	07	26
01083	08	63
01083	09	2
01084	01	97
01084	02	50
01084	03	70
01084	04	84
01084	05	6
01084	06	42
01084	07	10
01084	08	90
01084	09	35
01085	01	23
01085	02	93
01085	03	97
01085	04	40
01085	05	55
01085	06	59
01085	07	64
01085	08	64
01085	09	56
01086	01	55
01086	02	41
01086	03	23
01086	04	99
01086	05	85
01086	06	99
01086	07	90
01086	08	67
01086	09	49
01087	01	81
01087	02	38
01087	03	84
01087	04	67
01087	05	18
01087	06	87
01087	07	40
01087	08	43
01087	09	45
01088	01	76
01088	02	96
01088	03	73
01088	04	25
01088	05	57
01088	06	70
01088	07	43
01088	08	13
01088	09	65
01089	01	28
01089	02	30
01089	03	41
01089	04	62
01089	05	21
01089	06	29
01089	07	96
01089	08	26
01089	09	8
01090	01	16
01090	02	55
01090	03	47
01090	04	93
01090	05	39
01090	06	4
01090	07	22
01090	08	96
01090	09	53
01091	01	76
01091	02	9
01091	03	73
01091	04	60
01091	05	83
01091	06	81
01091	07	10
01091	08	94
01091	09	86
01092	01	17
01092	02	40
01092	03	17
01092	04	55
01092	05	89
01092	06	96
01092	07	8
01092	08	33
01092	09	29
01093	01	27
01093	02	2
01093	03	63
01093	04	68
01093	05	90
01093	06	44
01093	07	94
01093	08	82
01093	09	28
01094	01	91
01094	02	7
01094	03	23
01094	04	38
01094	05	56
01094	06	7
01094	07	31
01094	08	40
01094	09	62
01095	01	11
01095	02	39
01095	03	18
01095	04	18
01095	05	89
01095	06	1
01095	07	30
01095	08	96
01095	09	84
01096	01	52
01096	02	65
01096	03	13
01096	04	84
01096	05	90
01096	06	13
01096	07	13
01096	08	73
01096	09	19
01097	01	41
01097	02	29
01097	03	42
01097	04	12
01097	05	73
01097	06	99
01097	07	35
01097	08	17
01097	09	10
01098	01	37
01098	02	24
01098	03	65
01098	04	18
01098	05	47
01098	06	41
01098	07	36
01098	08	73
01098	09	64
01099	01	2
01099	02	29
01099	03	63
01099	04	13
01099	05	32
01099	06	30
01099	07	22
01099	08	10
01099	09	35
01100	01	21
01100	02	24
01100	03	5
01100	04	63
01100	05	47
01100	06	1
01100	07	33
01100	08	62
01100	09	24
01101	01	11
01101	02	97
01101	03	16
01101	04	21
01101	05	24
01101	06	71
01101	07	22
01101	08	74
01101	09	82
01102	01	16
01102	02	69
01102	03	15
01102	04	95
01102	05	88
01102	06	70
01102	07	26
01102	08	31
01102	09	30
01103	01	63
01103	02	88
01103	03	50
01103	04	26
01103	05	93
01103	06	42
01103	07	91
01103	08	44
01103	09	42
01104	01	94
01104	02	71
01104	03	19
01104	04	78
01104	05	83
01104	06	59
01104	07	30
01104	08	66
01104	09	93
01105	01	84
01105	02	22
01105	03	89
01105	04	7
01105	05	33
01105	06	81
01105	07	46
01105	08	95
01105	09	41
01106	01	99
01106	02	32
01106	03	20
01106	04	16
01106	05	68
01106	06	52
01106	07	12
01106	08	3
01106	09	26
01107	01	26
01107	02	60
01107	03	87
01107	04	32
01107	05	23
01107	06	53
01107	07	29
01107	08	76
01107	09	31
01108	01	25
01108	02	17
01108	03	54
01108	04	36
01108	05	51
01108	06	6
01108	07	43
01108	08	77
01108	09	99
01109	01	95
01109	02	98
01109	03	21
01109	04	11
01109	05	1
01109	06	0
01109	07	84
01109	08	47
01109	09	67
01110	01	31
01110	02	69
01110	03	32
01110	04	0
01110	05	5
01110	06	54
01110	07	40
01110	08	3
01110	09	59
01111	01	29
01111	02	65
01111	03	20
01111	04	78
01111	05	84
01111	06	77
01111	07	96
01111	08	89
01111	09	91
01112	01	46
01112	02	19
01112	03	1
01112	04	91
01112	05	23
01112	06	83
01112	07	74
01112	08	11
01112	09	4
01113	01	48
01113	02	64
01113	03	55
01113	04	14
01113	05	83
01113	06	35
01113	07	56
01113	08	7
01113	09	8
01114	01	51
01114	02	10
01114	03	45
01114	04	72
01114	05	75
01114	06	90
01114	07	93
01114	08	77
01114	09	52
01115	01	53
01115	02	80
01115	03	84
01115	04	91
01115	05	51
01115	06	66
01115	07	13
01115	08	45
01115	09	45
01116	01	15
01116	02	29
01116	03	79
01116	04	89
01116	05	19
01116	06	83
01116	07	50
01116	08	36
01116	09	34
01117	01	81
01117	02	95
01117	03	86
01117	04	45
01117	05	61
01117	06	69
01117	07	41
01117	08	28
01117	09	5
01118	01	97
01118	02	24
01118	03	53
01118	04	34
01118	05	27
01118	06	55
01118	07	74
01118	08	98
01118	09	79
01119	01	60
01119	02	95
01119	03	33
01119	04	86
01119	05	14
01119	06	19
01119	07	46
01119	08	44
01119	09	58
01120	01	97
01120	02	28
01120	03	50
01120	04	7
01120	05	54
01120	06	76
01120	07	49
01120	08	50
01120	09	98
01121	01	70
01121	02	70
01121	03	11
01121	04	73
01121	05	23
01121	06	9
01121	07	13
01121	08	1
01121	09	9
01122	01	58
01122	02	52
01122	03	62
01122	04	78
01122	05	51
01122	06	10
01122	07	77
01122	08	84
01122	09	68
01123	01	23
01123	02	34
01123	03	74
01123	04	64
01123	05	92
01123	06	40
01123	07	48
01123	08	29
01123	09	68
01124	01	79
01124	02	94
01124	03	92
01124	04	74
01124	05	91
01124	06	51
01124	07	90
01124	08	53
01124	09	15
01125	01	5
01125	02	71
01125	03	9
01125	04	81
01125	05	88
01125	06	62
01125	07	50
01125	08	89
01125	09	47
01126	01	18
01126	02	44
01126	03	81
01126	04	68
01126	05	64
01126	06	46
01126	07	64
01126	08	36
01126	09	44
01127	01	4
01127	02	62
01127	03	52
01127	04	39
01127	05	32
01127	06	17
01127	07	55
01127	08	7
01127	09	76
01128	01	66
01128	02	4
01128	03	63
01128	04	86
01128	05	67
01128	06	72
01128	07	99
01128	08	86
01128	09	82
01129	01	20
01129	02	90
01129	03	65
01129	04	70
01129	05	94
01129	06	3
01129	07	31
01129	08	25
01129	09	18
01130	01	49
01130	02	42
01130	03	31
01130	04	25
01130	05	29
01130	06	42
01130	07	46
01130	08	50
01130	09	26
01131	01	58
01131	02	11
01131	03	36
01131	04	8
01131	05	41
01131	06	69
01131	07	28
01131	08	6
01131	09	10
01132	01	89
01132	02	7
01132	03	73
01132	04	66
01132	05	46
01132	06	18
01132	07	58
01132	08	47
01132	09	55
01133	01	50
01133	02	11
01133	03	99
01133	04	83
01133	05	55
01133	06	56
01133	07	39
01133	08	41
01133	09	80
01134	01	45
01134	02	10
01134	03	84
01134	04	40
01134	05	20
01134	06	94
01134	07	35
01134	08	32
01134	09	13
01135	01	41
01135	02	47
01135	03	61
01135	04	41
01135	05	25
01135	06	29
01135	07	91
01135	08	84
01135	09	2
01136	01	7
01136	02	21
01136	03	67
01136	04	50
01136	05	6
01136	06	36
01136	07	43
01136	08	96
01136	09	34
01137	01	5
01137	02	64
01137	03	30
01137	04	91
01137	05	18
01137	06	65
01137	07	4
01137	08	81
01137	09	60
01138	01	17
01138	02	80
01138	03	82
01138	04	40
01138	05	39
01138	06	24
01138	07	40
01138	08	2
01138	09	15
01139	01	88
01139	02	46
01139	03	32
01139	04	70
01139	05	78
01139	06	0
01139	07	4
01139	08	84
01139	09	13
01140	01	15
01140	02	23
01140	03	45
01140	04	65
01140	05	42
01140	06	38
01140	07	49
01140	08	81
01140	09	64
01141	01	98
01141	02	45
01141	03	95
01141	04	27
01141	05	68
01141	06	28
01141	07	41
01141	08	87
01141	09	60
01142	01	34
01142	02	49
01142	03	40
01142	04	39
01142	05	41
01142	06	22
01142	07	32
01142	08	13
01142	09	9
01143	01	66
01143	02	77
01143	03	21
01143	04	94
01143	05	21
01143	06	35
01143	07	44
01143	08	10
01143	09	87
01144	01	7
01144	02	4
01144	03	88
01144	04	35
01144	05	45
01144	06	77
01144	07	25
01144	08	12
01144	09	56
01145	01	31
01145	02	37
01145	03	92
01145	04	92
01145	05	15
01145	06	70
01145	07	89
01145	08	79
01145	09	88
01146	01	10
01146	02	79
01146	03	25
01146	04	78
01146	05	35
01146	06	53
01146	07	38
01146	08	18
01146	09	40
01147	01	76
01147	02	38
01147	03	26
01147	04	42
01147	05	6
01147	06	50
01147	07	61
01147	08	72
01147	09	65
01148	01	66
01148	02	66
01148	03	57
01148	04	67
01148	05	7
01148	06	48
01148	07	29
01148	08	42
01148	09	41
01149	01	9
01149	02	71
01149	03	16
01149	04	97
01149	05	29
01149	06	18
01149	07	16
01149	08	11
01149	09	52
01150	01	34
01150	02	77
01150	03	0
01150	04	45
01150	05	14
01150	06	76
01150	07	44
01150	08	34
01150	09	33
01151	01	98
01151	02	57
01151	03	87
01151	04	62
01151	05	65
01151	06	38
01151	07	22
01151	08	45
01151	09	51
01152	01	68
01152	02	33
01152	03	7
01152	04	9
01152	05	24
01152	06	3
01152	07	21
01152	08	86
01152	09	83
01153	01	82
01153	02	58
01153	03	40
01153	04	66
01153	05	71
01153	06	75
01153	07	72
01153	08	5
01153	09	41
01154	01	45
01154	02	29
01154	03	84
01154	04	15
01154	05	18
01154	06	83
01154	07	94
01154	08	28
01154	09	13
01155	01	2
01155	02	70
01155	03	80
01155	04	60
01155	05	6
01155	06	39
01155	07	73
01155	08	43
01155	09	79
01156	01	31
01156	02	49
01156	03	36
01156	04	74
01156	05	4
01156	06	11
01156	07	77
01156	08	39
01156	09	72
01157	01	14
01157	02	34
01157	03	75
01157	04	63
01157	05	1
01157	06	36
01157	07	53
01157	08	79
01157	09	66
01158	01	19
01158	02	44
01158	03	80
01158	04	98
01158	05	29
01158	06	40
01158	07	2
01158	08	89
01158	09	24
01159	01	62
01159	02	20
01159	03	55
01159	04	22
01159	05	23
01159	06	83
01159	07	78
01159	08	19
01159	09	25
01160	01	44
01160	02	49
01160	03	52
01160	04	49
01160	05	67
01160	06	54
01160	07	75
01160	08	65
01160	09	65
01161	01	87
01161	02	92
01161	03	78
01161	04	92
01161	05	54
01161	06	75
01161	07	18
01161	08	79
01161	09	55
01162	01	15
01162	02	55
01162	03	21
01162	04	77
01162	05	59
01162	06	20
01162	07	55
01162	08	17
01162	09	56
01163	01	14
01163	02	11
01163	03	31
01163	04	96
01163	05	55
01163	06	91
01163	07	98
01163	08	86
01163	09	15
01164	01	7
01164	02	90
01164	03	94
01164	04	35
01164	05	47
01164	06	58
01164	07	68
01164	08	31
01164	09	69
01165	01	4
01165	02	65
01165	03	1
01165	04	3
01165	05	26
01165	06	75
01165	07	48
01165	08	32
01165	09	67
01166	01	67
01166	02	36
01166	03	21
01166	04	62
01166	05	56
01166	06	55
01166	07	52
01166	08	83
01166	09	13
01167	01	60
01167	02	81
01167	03	15
01167	04	63
01167	05	16
01167	06	10
01167	07	55
01167	08	63
01167	09	46
01168	01	77
01168	02	42
01168	03	73
01168	04	61
01168	05	27
01168	06	92
01168	07	23
01168	08	85
01168	09	44
01169	01	58
01169	02	67
01169	03	86
01169	04	27
01169	05	27
01169	06	10
01169	07	1
01169	08	13
01169	09	50
01170	01	6
01170	02	98
01170	03	54
01170	04	43
01170	05	32
01170	06	32
01170	07	91
01170	08	24
01170	09	76
01171	01	96
01171	02	41
01171	03	72
01171	04	86
01171	05	92
01171	06	79
01171	07	39
01171	08	21
01171	09	62
01172	01	49
01172	02	1
01172	03	79
01172	04	93
01172	05	91
01172	06	33
01172	07	29
01172	08	78
01172	09	53
01173	01	34
01173	02	85
01173	03	37
01173	04	27
01173	05	9
01173	06	18
01173	07	83
01173	08	56
01173	09	50
01174	01	71
01174	02	78
01174	03	87
01174	04	37
01174	05	21
01174	06	64
01174	07	51
01174	08	58
01174	09	14
01175	01	17
01175	02	94
01175	03	57
01175	04	95
01175	05	76
01175	06	81
01175	07	95
01175	08	50
01175	09	63
01176	01	2
01176	02	86
01176	03	29
01176	04	10
01176	05	55
01176	06	92
01176	07	48
01176	08	14
01176	09	35
01177	01	67
01177	02	25
01177	03	62
01177	04	55
01177	05	33
01177	06	7
01177	07	63
01177	08	23
01177	09	31
01178	01	96
01178	02	38
01178	03	50
01178	04	44
01178	05	17
01178	06	63
01178	07	12
01178	08	80
01178	09	20
01179	01	54
01179	02	8
01179	03	43
01179	04	64
01179	05	5
01179	06	59
01179	07	5
01179	08	50
01179	09	4
01180	01	8
01180	02	84
01180	03	19
01180	04	97
01180	05	61
01180	06	92
01180	07	43
01180	08	92
01180	09	7
01181	01	59
01181	02	20
01181	03	19
01181	04	94
01181	05	72
01181	06	43
01181	07	69
01181	08	75
01181	09	91
01182	01	1
01182	02	12
01182	03	59
01182	04	19
01182	05	86
01182	06	81
01182	07	57
01182	08	13
01182	09	25
01183	01	40
01183	02	49
01183	03	21
01183	04	96
01183	05	8
01183	06	14
01183	07	30
01183	08	98
01183	09	21
01184	01	1
01184	02	28
01184	03	2
01184	04	65
01184	05	83
01184	06	33
01184	07	46
01184	08	18
01184	09	36
01185	01	85
01185	02	26
01185	03	2
01185	04	2
01185	05	18
01185	06	8
01185	07	1
01185	08	50
01185	09	48
01186	01	73
01186	02	24
01186	03	77
01186	04	64
01186	05	17
01186	06	43
01186	07	64
01186	08	0
01186	09	40
01187	01	88
01187	02	46
01187	03	27
01187	04	13
01187	05	40
01187	06	40
01187	07	27
01187	08	21
01187	09	11
01188	01	80
01188	02	91
01188	03	69
01188	04	92
01188	05	41
01188	06	7
01188	07	92
01188	08	15
01188	09	54
01189	01	26
01189	02	84
01189	03	46
01189	04	33
01189	05	22
01189	06	48
01189	07	91
01189	08	40
01189	09	73
01190	01	36
01190	02	52
01190	03	12
01190	04	1
01190	05	45
01190	06	22
01190	07	63
01190	08	35
01190	09	23
01191	01	44
01191	02	12
01191	03	65
01191	04	57
01191	05	40
01191	06	57
01191	07	52
01191	08	77
01191	09	4
01192	01	5
01192	02	28
01192	03	1
01192	04	58
01192	05	44
01192	06	39
01192	07	2
01192	08	34
01192	09	60
01193	01	25
01193	02	11
01193	03	54
01193	04	62
01193	05	47
01193	06	82
01193	07	69
01193	08	90
01193	09	88
01194	01	3
01194	02	37
01194	03	55
01194	04	93
01194	05	58
01194	06	10
01194	07	63
01194	08	74
01194	09	52
01195	01	39
01195	02	28
01195	03	12
01195	04	70
01195	05	3
01195	06	5
01195	07	18
01195	08	18
01195	09	10
01196	01	23
01196	02	36
01196	03	6
01196	04	71
01196	05	12
01196	06	6
01196	07	71
01196	08	98
01196	09	6
01197	01	19
01197	02	71
01197	03	51
01197	04	84
01197	05	33
01197	06	27
01197	07	85
01197	08	27
01197	09	14
01198	01	57
01198	02	74
01198	03	4
01198	04	94
01198	05	62
01198	06	28
01198	07	47
01198	08	80
01198	09	43
01199	01	45
01199	02	51
01199	03	71
01199	04	14
01199	05	72
01199	06	9
01199	07	5
01199	08	72
01199	09	95
01200	01	27
01200	02	95
01200	03	39
01200	04	18
01200	05	4
01200	06	28
01200	07	34
01200	08	98
01200	09	12
01201	01	56
01201	02	45
01201	03	39
01201	04	55
01201	05	13
01201	06	99
01201	07	27
01201	08	11
01201	09	49
01202	01	13
01202	02	16
01202	03	98
01202	04	84
01202	05	18
01202	06	13
01202	07	9
01202	08	77
01202	09	50
01203	01	10
01203	02	72
01203	03	79
01203	04	84
01203	05	55
01203	06	35
01203	07	5
01203	08	11
01203	09	2
01204	01	66
01204	02	47
01204	03	25
01204	04	73
01204	05	61
01204	06	97
01204	07	47
01204	08	98
01204	09	26
01205	01	47
01205	02	33
01205	03	43
01205	04	81
01205	05	39
01205	06	4
01205	07	5
01205	08	50
01205	09	51
01206	01	69
01206	02	1
01206	03	70
01206	04	74
01206	05	60
01206	06	71
01206	07	44
01206	08	50
01206	09	6
01207	01	95
01207	02	23
01207	03	8
01207	04	44
01207	05	66
01207	06	34
01207	07	27
01207	08	98
01207	09	45
01208	01	7
01208	02	80
01208	03	91
01208	04	38
01208	05	61
01208	06	80
01208	07	47
01208	08	24
01208	09	64
01209	01	12
01209	02	84
01209	03	66
01209	04	15
01209	05	97
01209	06	50
01209	07	91
01209	08	70
01209	09	72
01210	01	19
01210	02	71
01210	03	46
01210	04	73
01210	05	73
01210	06	62
01210	07	75
01210	08	12
01210	09	42
01211	01	7
01211	02	1
01211	03	1
01211	04	22
01211	05	38
01211	06	86
01211	07	33
01211	08	9
01211	09	67
01212	01	63
01212	02	50
01212	03	90
01212	04	23
01212	05	18
01212	06	84
01212	07	27
01212	08	32
01212	09	25
01213	01	75
01213	02	35
01213	03	68
01213	04	69
01213	05	65
01213	06	57
01213	07	3
01213	08	86
01213	09	33
01214	01	79
01214	02	62
01214	03	3
01214	04	45
01214	05	23
01214	06	28
01214	07	14
01214	08	4
01214	09	5
01215	01	4
01215	02	95
01215	03	16
01215	04	20
01215	05	98
01215	06	5
01215	07	28
01215	08	20
01215	09	95
01216	01	30
01216	02	16
01216	03	33
01216	04	45
01216	05	67
01216	06	49
01216	07	45
01216	08	88
01216	09	28
01217	01	99
01217	02	10
01217	03	38
01217	04	60
01217	05	57
01217	06	74
01217	07	1
01217	08	63
01217	09	52
01218	01	54
01218	02	70
01218	03	38
01218	04	93
01218	05	32
01218	06	27
01218	07	76
01218	08	70
01218	09	92
01219	01	70
01219	02	35
01219	03	8
01219	04	26
01219	05	18
01219	06	11
01219	07	18
01219	08	65
01219	09	56
01220	01	98
01220	02	34
01220	03	32
01220	04	66
01220	05	29
01220	06	93
01220	07	70
01220	08	96
01220	09	3
01221	01	93
01221	02	28
01221	03	4
01221	04	48
01221	05	95
01221	06	64
01221	07	67
01221	08	61
01221	09	40
01222	01	53
01222	02	22
01222	03	71
01222	04	77
01222	05	14
01222	06	56
01222	07	77
01222	08	10
01222	09	67
01223	01	46
01223	02	24
01223	03	15
01223	04	75
01223	05	61
01223	06	73
01223	07	87
01223	08	64
01223	09	64
01224	01	26
01224	02	54
01224	03	70
01224	04	25
01224	05	67
01224	06	91
01224	07	83
01224	08	38
01224	09	69
01225	01	19
01225	02	23
01225	03	17
01225	04	50
01225	05	76
01225	06	16
01225	07	75
01225	08	27
01225	09	38
01226	01	17
01226	02	74
01226	03	98
01226	04	3
01226	05	25
01226	06	80
01226	07	54
01226	08	0
01226	09	67
01227	01	32
01227	02	61
01227	03	27
01227	04	13
01227	05	28
01227	06	10
01227	07	68
01227	08	62
01227	09	78
01228	01	58
01228	02	72
01228	03	40
01228	04	17
01228	05	73
01228	06	61
01228	07	50
01228	08	11
01228	09	18
01229	01	9
01229	02	23
01229	03	92
01229	04	71
01229	05	13
01229	06	58
01229	07	98
01229	08	66
01229	09	91
01230	01	87
01230	02	72
01230	03	34
01230	04	83
01230	05	87
01230	06	46
01230	07	90
01230	08	79
01230	09	31
01231	01	95
01231	02	13
01231	03	50
01231	04	84
01231	05	30
01231	06	58
01231	07	39
01231	08	67
01231	09	75
01232	01	90
01232	02	79
01232	03	42
01232	04	38
01232	05	65
01232	06	32
01232	07	33
01232	08	65
01232	09	66
